date,lowest,volume,amount,avg_price,opening,closing,highest,quantity
2015-06-09,5.54955,215.1290035,11,5.59989305,5.54955,5.7899,5.79,38.41662715
2015-06-10,5.67999,530.90632018,23,5.83162123,5.7899,5.88,5.88,91.03923236
2015-06-11,5.71005,64.44797904,7,5.85284393,5.86,5.83,5.87,11.01139545
2015-06-12,5.71007,27.95803814,38,5.82398801,5.88,5.71007,5.88,4.8004972
2015-06-13,5.71007,115.5128022,8,5.79751232,5.71007,5.85,5.85,19.92454623
2015-06-14,5.71234,11460.46417806,47,5.9398921,5.85,5.81006,6.2,1929.40612215
2015-06-15,6.03,1218.14219249,14,6.09863024,6.15,6.03601,6.15,199.74029335
2015-06-16,6.10883,13704.87349003,116,7.43979665,6.10883,8.0,10.0,1842.10323762
2015-06-17,8.0,2496.15693795,35,8.89758519,8.9,9.01,10.0,280.54319066
2015-06-18,9.0,6755.62003672,41,9.77794635,9.0,9.5,10.01,690.90377414
2015-06-19,9.26,6110.01029089,28,9.3476959,9.31002,9.49999,9.9,653.63811098
2015-06-20,9.26001,595.75056649,26,9.49609474,9.30001,9.3897,9.77999,62.73637559
2015-06-21,9.3897,138.00565694,6,9.38972404,9.3897,9.3897,9.39,14.69752
2015-06-22,9.04,3943.56378429,27,9.46377992,9.3897,9.30001,9.69999,416.70070693
2015-06-23,9.24001,1109.87621712,17,9.48896949,9.30001,9.67899,9.68,116.96488421
2015-06-24,9.3601,6931.24197314,45,9.5855495,9.66665,9.3601,9.86,723.09281525
2015-06-25,9.33,5565.88434203,31,9.56766092,9.3601,9.51001,9.75,581.73929772
2015-06-26,9.5,3335.40860844,26,9.54180435,9.55,9.5,9.65,349.5574301
2015-06-27,9.5,2631.87981057,47,9.79306744,9.5,10.0,10.0,268.7492786
2015-06-28,9.99,544.2547267,14,10.0215201,10.0,10.2,10.2,54.3086
2015-06-29,9.985,10195.05806412,92,11.72181608,9.99,12.6,13.09,869.75072789
2015-06-30,12.6,5251.52395132,40,13.56107521,12.9,13.01,14.0,387.24982125
2015-07-01,13.0,12688.75023445,63,13.69655722,13.01,13.26,14.49,926.41895586
2015-07-02,13.26,4596.86142379,50,13.89286058,13.4,13.87,14.14,330.87940373
2015-07-03,13.03005,811.95789264,16,13.34555357,13.26,13.6,13.6,60.84108
2015-07-04,13.03005,3095.24160854,18,13.06155426,13.04001,13.5,13.5,236.97345249
2015-07-05,13.03005,10350.7755464,78,14.24789835,13.25,15.3,15.3,726.47735793
2015-07-06,14.7,18579.05266731,93,16.5764627,15.4,17.35,17.99999,1120.80924613
2015-07-07,16.65001,7461.45230152,70,17.36296202,17.88,17.0,18.0,429.73383754
2015-07-08,16.933,17090.84745249,114,19.24639562,17.0,20.5,20.5,888.00250141
2015-07-09,20.5,49554.6319078,181,26.00510196,20.5,26.99999,27.8,1905.57345157
2015-07-10,14.0,42564.15421665,233,18.66084864,26.03475,17.79997,27.8,2280.93346811
2015-07-11,14.0,15039.26850641,74,15.42575446,14.5,15.79,17.59998,974.94541
2015-07-12,14.6,3086.6890464,41,16.60432316,15.89,17.15,17.15,185.89671
2015-07-13,14.6,8061.55211451,47,15.71541514,17.0,14.6,17.0,512.97099333
2015-07-14,14.833,7164.97824937,39,15.49689503,15.85904,15.5,15.96,462.34927927
2015-07-15,14.0,10280.16807175,52,14.91922995,15.14,14.0,15.75,689.05487127
2015-07-16,11.12001,8746.64659072,62,12.99648006,14.0,12.51,14.0,673.00119356
2015-07-17,12.128,5483.95966175,48,13.42551144,13.44015,12.24,13.99,408.47305413
2015-07-18,12.71,3642.46642157,42,13.68535929,13.99,13.8,14.0,266.15789507
2015-07-19,12.8,837.39476511,118,12.98686689,12.81581,13.23,13.86702,64.48012227
2015-07-20,12.9,1013.50521952,11,13.10834871,13.25,13.25,13.25,77.3175357
2015-07-21,13.12,5019.34520141,31,13.82235298,13.12,13.87,14.1,363.13247157
2015-07-22,13.12313,4135.97572492,19,13.19359408,13.26,13.14,13.799,313.48362685
2015-07-23,12.55654,2568.84348406,39,13.21629685,13.14,12.563,13.5,194.36938447
2015-07-24,13.21,7456.82626949,58,13.95099198,13.4,14.72,15.7,534.50150943
2015-07-25,15.1,2684.50881536,25,15.80452948,15.6999,16.27,16.5,169.85692737
2015-07-26,15.15,401.2015602,10,15.54217737,16.0,15.33,16.0,25.81372935
2015-07-27,15.33107,5336.3455668,44,16.12728538,15.6,16.2,16.31,330.88926253
2015-07-28,16.00462,12570.40075066,40,16.70466962,16.2,17.079,17.1,752.50819298
2015-07-29,16.25,4537.12258872,37,16.81520455,17.0,16.25,17.09,269.82262253
2015-07-30,16.26,621.32154003,13,16.74848242,16.94613,16.89,16.99,37.09718435
2015-07-31,16.33002,615.4632993,110,16.5351918,16.89,16.33003,16.89,37.22141882
2015-08-01,14.26,3892.8904016,62,15.38744129,16.33004,14.86761,16.33004,252.99140565
2015-08-02,14.0,977.51457,15,14.49173635,14.88,14.5,14.88,67.45324
2015-08-03,14.1002,4549.07943639,40,14.53202139,14.443,15.49,15.5,313.03831145
2015-08-04,13.99,17326.36045212,275,14.53469349,14.56001,15.25,15.98,1192.06920048
2015-08-05,14.65921,5008.97458431,21,15.04951807,15.02,14.86,15.25,332.83288936
2015-08-06,14.87,4942.78732698,15,15.0773479,15.24,15.2,15.24,327.82869767
2015-08-07,14.87,431.40731995,10,15.09710236,15.19,15.18,15.19,28.57550474
2015-08-08,14.77,319.0657996,12,14.8773871,15.01,14.77,15.18,21.44636
2015-08-09,14.51,3145.56330436,15,14.58650695,14.78,14.51,15.17,215.64884
2015-08-10,14.2,2966.84239598,42,14.40497517,14.52,14.35,15.0,205.95956329
2015-08-11,10.72,19494.11923421,63,14.0797523,14.84999,14.80001,14.84999,1384.54987119
2015-08-12,14.0,4361.72261127,25,14.14762867,14.3,14.66999,14.75,308.30061441
2015-08-13,13.1,1601.53034097,21,14.44160403,14.6,14.35999,14.66999,110.89698471
2015-08-14,14.36,6222.65682817,47,15.10591194,14.6,15.41736,16.0,411.9351981
2015-08-15,14.41,5340.03912375,18,14.48738546,14.605,14.44,14.62,368.59923
2015-08-16,14.32,4171.85408467,16,14.42515199,14.887,14.85,14.887,289.20694131
2015-08-17,14.35007,249.88372309,6,14.70564985,14.35007,14.36,14.8299,16.99236182
2015-08-18,13.25,3575.93199313,32,14.07015207,14.36,13.25,14.79,254.1502022
2015-08-19,11.4244,4404.3792723,117,12.96426701,13.25,13.33,14.39999,339.73222461
2015-08-20,13.0,1995.70604871,30,13.56981311,13.82,13.65,13.82,147.06953088
2015-08-21,13.15,1825.06283496,24,13.52387506,13.65,13.7,13.8,134.95117534
2015-08-22,13.25,348.94096658,14,13.37329639,13.8,13.3,13.8,26.09236768
2015-08-23,13.3,212.94646473,10,13.36237045,13.3,13.31,13.58,15.93627908
2015-08-24,11.80001,6478.17290056,71,13.00927669,13.31,11.80001,13.99998,497.9656483
2015-08-25,10.8,13517.19604073,85,12.11731795,12.0,12.15,13.86,1115.52705739
2015-08-26,11.33,3702.25533638,34,11.92346029,11.9,11.99,12.4929,310.50175423
2015-08-27,11.3,2495.10361105,25,11.68174532,11.98964,11.3,12.04905,213.58996808
2015-08-28,11.0,4602.71338376,40,11.15684078,11.3,11.4,11.8,412.54630007
2015-08-29,11.02,1808.71141781,14,11.20263004,11.4,11.1,11.4,161.45417737
2015-08-30,11.02,917.6119858,15,11.27741078,11.03,11.37307,11.39,81.36725742
2015-08-31,11.0,1987.62066323,15,11.19063944,11.02,11.29,11.29999,177.6145745
2015-09-01,11.01,2806.58610652,45,11.26207423,11.29,11.33,11.4,249.20685551
2015-09-02,11.065,5076.66765477,24,11.29130167,11.33,11.4,11.4,449.6087168
2015-09-03,10.5,17505.10974105,98,11.07604998,11.4,10.5,11.4,1580.44697969
2015-09-04,10.5,1752.17329038,105,11.16370283,10.95,11.26,11.3,156.95269903
2015-09-05,10.79,1177.69612383,26,11.28750866,11.15,11.39997,11.39997,104.33623215
2015-09-06,11.39997,7281.92706359,43,11.66951909,11.39997,11.8,11.82047,624.01261001
2015-09-07,11.55,232.06277351,5,11.75762018,11.55,11.575,11.8,19.73722317
2015-09-08,11.576,1950.95773542,36,11.92366873,11.576,11.9,11.99,163.62059188
2015-09-09,11.59,450.0033666,24,11.80817319,11.85,11.59,11.99,38.10948225
2015-09-10,11.575,381.3401688,15,11.74782684,11.59,11.7,11.98999,32.46048601
2015-09-11,11.701,3387.55507565,52,11.91428518,11.95,12.24,12.26,284.32717748
2015-09-12,11.21,4968.02824532,36,11.44666196,12.24,11.21,12.48,434.015459
2015-09-13,11.21,135.72229503,10,11.2792123,11.22,11.23,11.8,12.03295863
2015-09-14,11.3,225.08697627,29,11.76861808,11.79999,11.41,11.9699,19.12603287
2015-09-15,11.41,3608.64009561,22,11.70191111,11.41,11.5,11.8,308.38040576
2015-09-16,11.233,785.8232138,56,11.43604834,11.4331,11.35,11.5,68.71457609
2015-09-17,11.233,2382.23503261,81,11.47778639,11.43999,11.5,11.8,207.55178315
2015-09-18,11.53,1065.62963612,24,11.81821932,11.53,11.75,12.3,90.16837539
2015-09-19,11.57001,2472.28818003,19,11.64449077,12.2,11.58,12.2,212.31398
2015-09-20,11.57001,107.98848057,11,11.61092797,11.65,12.1,12.18,9.30059
2015-09-21,11.59,148.54732691,7,12.02958729,12.1,11.59,12.1,12.34849736
2015-09-22,12.03,2543.93648845,36,12.05753611,12.04999,12.249,12.249,210.98311171
2015-09-23,12.05,1364.64555412,22,12.07064892,12.05,12.09,12.2,113.05486252
2015-09-24,12.05,1989.15298777,27,12.14695662,12.2,12.2399,12.25,163.75731389
2015-09-25,11.8,4384.74231304,60,12.12222131,12.25,12.25,12.25,361.71112551
2015-09-26,11.9,336.89027698,11,12.00086336,11.91,12.24,12.25,28.07217004
2015-09-27,11.905,25.62049795,7,11.90560182,11.91,11.915,11.915,2.15197
2015-09-28,11.915,4926.41269789,120,12.49081268,11.915,13.0,13.0,394.40289633
2015-09-29,12.35,1073.0988076,13,12.87919736,13.0,12.45,13.0,83.32031706
2015-09-30,12.5,2091.77492233,20,12.99553712,12.55,12.8,13.0,160.96102091
2015-10-01,12.8,960.45362851,19,12.95800269,13.0,12.8,13.0,74.12049923
2015-10-02,12.5201,1875.03047583,18,12.83845434,12.9999,13.0,13.0,146.04799197
2015-10-03,12.62,0.2881493,2,12.63258658,12.62,12.65,12.65,0.02281
2015-10-04,12.65,1719.3496434,17,12.78594559,12.651,12.65,12.99999,134.47184103
2015-10-05,12.52,3121.68651759,19,12.86320156,12.74,12.94,12.98335,242.68348
2015-10-06,12.56,861.37426471,16,12.73024067,12.8,12.9,12.9,67.66362766
2015-10-07,12.7,930.2467304,18,12.91395175,12.8,12.93599,12.93599,72.03424239
2015-10-08,12.6,1164.85309605,19,12.8360362,12.93599,12.96999,13.0,90.74866087
2015-10-09,12.64,387.17807014,8,12.74856187,12.98,12.978,12.98,30.37033306
2015-10-10,12.65,394.07320656,11,12.71688166,12.68,12.978,12.978,30.98819483
2015-10-11,12.64,212.28361933,10,12.65500262,12.65001,12.64,12.9,16.77468
2015-10-12,12.7,354.86261762,7,12.70721225,12.7,12.7,12.9,27.92607935
2015-10-13,12.7,1192.14259545,15,12.93605332,12.9,12.75,13.0,92.15659256
2015-10-14,12.6,1561.38253692,21,12.73970772,12.75,12.6,13.0,122.56031073
2015-10-15,12.53003,1429.78441882,16,12.58744403,12.641,12.89,12.89,113.58814511
2015-10-16,12.53,3607.03525849,19,12.53698502,12.55,12.6,12.888,287.71153942
2015-10-17,12.3,928.07561154,17,12.37746391,12.51432,12.6,12.6,74.98108
2015-10-18,12.3,673.34475633,8,12.40501356,12.6,12.3,12.6,54.28005
2015-10-19,12.08,578.6906874,14,12.31704913,12.3,12.08,12.6,46.9829
2015-10-20,12.08,943.19892235,13,12.51185163,12.58,12.6,12.6,75.38443952
2015-10-21,12.202,1164.74718649,12,12.2127619,12.6,12.202,12.65,95.371317
2015-10-22,12.08,800.09446172,19,12.18317016,12.202,12.08,12.202,65.67210762
2015-10-23,11.96,211.50630584,17,12.01199288,12.08,11.96,12.08,17.607928
2015-10-24,11.95,409.43487342,7,11.99088961,12.0,12.0,12.0,34.14549601
2015-10-25,11.95,8229.49543014,38,12.37170225,12.0,12.0,12.95,665.18699377
2015-10-26,12.2,1360.63835098,21,12.76416422,12.2,12.2305,13.0,106.59831127
2015-10-27,12.45,3557.880234,33,12.60471612,12.9,12.45,13.0,282.26579636
2015-10-28,12.015,2977.74379148,32,12.26522214,12.36,12.015,12.52,242.77944242
2015-10-29,12.02001,25004.53851332,238,13.00003146,12.06,14.02953,14.8,1923.42138492
2015-10-30,14.17,3203.33688906,108,14.91199441,14.17453,15.5,15.5,214.81612723
2015-10-31,14.28,1840.99799069,117,14.57542932,15.5,14.36,15.6,126.30832
2015-11-01,14.28,6357.08362296,37,14.42973422,14.38,14.2901,14.5,440.55445
2015-11-02,14.2901,18515.79543291,36,14.58845366,14.49,14.5001,15.0,1269.20891408
2015-11-03,14.94999,44634.023355,251,17.51839385,14.94999,16.25001,19.2,2547.837647
2015-11-04,15.0,21698.59506161,162,17.29424643,16.3,15.3,19.19,1254.67132371
2015-11-05,14.92,11200.32165512,63,15.43042727,16.0,14.92,16.73689,725.85946313
2015-11-06,13.5,3945.19744775,238,14.18634822,14.9,13.7033,14.9,278.0981678
2015-11-07,13.0,2263.12738517,99,13.54932523,13.7033,13.05007,13.7033,167.02878902
2015-11-08,12.99999,3552.61873101,56,13.38363525,13.49,12.99999,14.06057,265.44497558
2015-11-09,12.88,1649.96013134,42,13.27850989,13.0,13.4,13.5,124.25792837
2015-11-10,12.71,2585.72068703,67,12.87487567,12.94108,12.71,13.74,200.83461417
2015-11-11,11.6,7225.37939192,210,11.99771907,12.9297,12.433,12.9297,602.22941937
2015-11-12,12.50855,4029.34961436,103,12.91016072,12.50855,13.0,13.19,312.1068515
2015-11-13,12.62,1675.62609762,17,13.03156145,12.62,13.15,13.15,128.58214297
2015-11-14,13.0,413.33535081,43,13.27620197,13.14999,13.00001,13.40262,31.13355398
2015-11-15,12.19005,1140.3933138,72,12.69053871,13.00001,13.3499,13.3499,89.86169456
2015-11-16,12.21,2669.09343659,32,12.53910876,12.34,12.7,12.95,212.86149494
2015-11-17,12.22001,1299.28067096,15,12.65964442,12.22001,12.33,12.88,102.63168755
2015-11-18,12.33,80.74379139,10,12.69107418,12.33,12.88,12.88,6.36225037
2015-11-19,12.32,4969.89271496,16,12.45699593,12.88,12.32,12.88,398.9639831
2015-11-20,12.17,2195.95857541,34,12.33503012,12.32,12.51,12.73241,178.02620301
2015-11-21,12.17,1339.97439678,14,12.38021748,12.17,12.2,12.6,108.23512584
2015-11-22,12.25,226.46177454,13,12.42972879,12.25,12.8,12.8,18.21936572
2015-11-23,12.17,6053.79871938,16,12.22818186,12.25,12.25,12.49,495.06940508
2015-11-24,12.05,22540.02563204,59,12.24906429,12.25,12.05,12.395,1840.14265055
2015-11-25,12.05,7740.43027471,35,12.58734925,12.05,13.0,13.0,614.93727697
2015-11-26,12.61,3457.61082133,194,13.58829069,13.0,13.99,14.0,254.45517033
2015-11-27,13.3,2769.22433824,27,13.55939267,13.99,13.50001,14.0,204.22923102
2015-11-28,13.5,115.98896817,12,13.92051453,13.51,13.50001,13.99,8.33223283
2015-11-29,13.20001,8999.91304404,96,13.98850478,13.20001,14.0,14.49,643.37920225
2015-11-30,13.41011,212.42148984,21,13.53879261,13.41011,13.5,14.39999,15.68984
2015-12-01,13.50001,114.17216511,18,13.88513724,13.50001,13.55,14.31911,8.22261697
2015-12-02,13.15,918.86020296,74,13.56031905,13.55001,13.99999,13.99999,67.76095751
2015-12-03,13.15,121.13066877,13,13.8681742,13.96999,13.98,13.98,8.73443519
2015-12-04,13.22001,453.75380915,11,13.74591576,13.235,13.97999,13.98,33.0100822
2015-12-05,13.22001,225.75315021,15,13.33891602,13.222,13.84999,13.84999,16.9244
2015-12-06,13.29001,107.12033639,23,13.46800874,13.84999,13.79964,13.85,7.95368777
2015-12-07,13.31,8532.61930872,71,14.02960795,13.79962,14.4,14.4,608.18658212
2015-12-08,14.15,5406.02938156,291,14.8187233,14.16501,14.75,16.0,364.8107378
2015-12-09,14.15,10211.6888837,96,14.42717309,14.75,14.3,15.2,707.80941061
2015-12-10,14.15001,5424.97842567,43,14.53321266,14.3,14.5,14.999,373.28143137
2015-12-11,14.31,2398.49749219,128,14.93484659,14.5,15.8,15.8,160.5973974
2015-12-12,14.4,7954.72357207,92,14.92719726,15.10001,14.6,15.7999,532.90135003
2015-12-13,14.4,4896.7852997,25,14.86328849,14.7,14.40005,15.0,329.4550397
2015-12-14,14.3712,3708.51715731,41,14.53048614,14.40005,14.3712,14.9145,255.22319916
2015-12-15,14.4,6950.55262487,96,14.90844174,14.68162,15.2,15.7,466.21590288
2015-12-16,14.9,3512.57949339,49,15.43710247,15.0,14.95,15.83137,227.54137313
2015-12-17,14.70002,3832.86094115,72,15.12422306,14.951,14.80002,15.59999,253.42531161
2015-12-18,14.63,3084.22091753,39,14.83198621,14.81,15.3,15.58999,207.94389063
2015-12-19,15.0,1796.4278882,24,15.35600771,15.0,15.1,15.3999,116.98534685
2015-12-20,14.62,1426.1685659,29,15.19591452,15.1,14.62,15.3999,93.85210508
2015-12-21,14.1,1299.07054243,100,14.69600663,14.62,15.0,15.3099,88.39615928
2015-12-22,14.5,979.51002603,28,15.03569632,14.79,14.50999,15.1,65.14563776
2015-12-23,14.50001,3548.04808741,58,14.80572419,14.50999,14.55004,15.25,239.64029331
2015-12-24,14.6002,808.37462997,19,15.11998953,14.6002,15.15,15.24998,53.46396758
2015-12-25,14.70401,425.19492176,17,15.19459673,15.228,14.70501,15.23,27.98329757
2015-12-26,14.70502,311.88713278,20,15.02385721,14.75,14.75,15.19999,20.759458
2015-12-27,14.71,594.80908066,18,14.74304125,14.71,14.72,14.75,40.34507336
2015-12-28,14.7,1375.33702189,19,14.72804155,14.75,14.7,14.75,93.38220683
2015-12-29,14.15,1938.04234841,22,14.5266932,14.75,14.15001,14.75,133.41249255
2015-12-30,14.15001,1123.83501647,31,14.47416099,14.2,14.2,14.75,77.64422528
2015-12-31,14.2,211.54990998,6,14.58436379,14.65,14.5,14.65,14.5052546
2014-01-01,59.4998,32412.08246304,111,60.50394151,59.4998,60.81,62.0,535.70199977
2014-01-02,60.02,57506.45658001,155,61.43873815,60.81,62.0301,63.14,935.99670685
2014-01-03,58.0,81895.19232659,225,61.51676127,62.6,62.0,62.79,1331.26631889
2014-01-04,61.0,15902.40727985,71,62.01675509,62.0,62.69,62.789,256.42114388
2014-01-05,62.0,39902.29316026,145,63.73550916,62.69,64.00001,65.0,626.06063226
2014-01-06,64.99999,159566.50261613,673,69.59217392,64.99999,70.99999,72.0,2292.87998392
2014-01-07,52.0,146290.85406094,654,64.44199926,71.0,61.0,71.35,2270.11662782
2014-01-08,57.01,53954.63017109,271,61.6572517,61.0,63.0,65.0,875.07355073
2014-01-09,60.51,47228.32203036,161,62.14428148,61.00901,63.298,63.47,759.97856771
2014-01-10,60.8,31073.87854386,133,62.25603851,61.50001,63.3,63.3,499.13035403
2014-01-11,63.0,30222.37604895,129,64.92725484,63.0,64.0,68.006,465.48057703
2014-01-12,60.0,11038.86651798,79,61.85829803,64.0,61.03003,64.0,178.45409379
2014-01-13,58.0,39373.82296751,212,60.73595016,61.03101,58.0,62.99999,648.27870259
2014-01-14,57.00001,100789.03823819,252,58.01397413,60.99999,59.64999,61.99998,1737.32345953
2014-01-15,56.8,46796.10338773,192,58.14929833,59.64999,57.0,60.0,804.7578342
2014-01-16,53.00001,49304.16031306,244,56.11171548,57.0,56.46,58.99999,878.67854132
2014-01-17,54.01001,22983.83621754,127,56.0061836,56.46,56.0,58.9,410.38033197
2014-01-18,55.00001,8624.41781863,40,56.29757374,56.0,56.0,58.4317,153.19341928
2014-01-19,55.95004,14122.79694705,32,56.33832487,56.0,57.0,58.38885,250.67832564
2014-01-20,45.0,55914.39523487,244,54.0847795,57.0,54.89998,57.6,1033.82866209
2014-01-21,52.02202,45236.55743014,191,53.94123272,54.0,55.0,55.0,838.62668965
2014-01-22,51.49999,31015.40574296,154,53.03576301,53.00001,54.0,55.0,584.80172595
2014-01-23,50.0,111592.40944016,188,50.64734526,53.35001,51.20001,53.35001,2203.32198796
2014-01-24,46.11,154166.15455035,222,49.00273903,51.0,47.0,51.9998,3146.07219137
2014-01-25,47.0,31558.3175217,93,48.92206962,47.0,48.81001,51.0,645.07323104
2014-01-26,47.6009,30702.05913021,88,49.2610257,50.98,51.01101,53.5,623.25253471
2014-01-27,47.8,41928.43052085,146,50.06488617,51.99999,49.99,52.8888,837.48179075
2014-01-28,47.99375,13332.66583828,107,50.16192236,49.99,50.95,51.0,265.7925616
2014-01-29,50.0,45696.5983455,202,50.66168288,50.83,50.00004,51.98,901.99527038
2014-01-30,48.8,28812.04022005,138,50.15711017,50.00004,50.68001,51.49999,574.43581023
2014-01-31,45.0,198544.7606084,543,47.44639675,50.5,49.5,51.0,4184.61198723
2014-02-01,48.00001,12156.77381183,96,49.44462244,49.48989,49.0,50.0,245.86645042
2014-02-02,48.00006,4502.41183139,45,49.44686915,49.0,49.5,50.0,91.05554929
2014-02-03,48.0,38091.7355808,141,49.46347082,48.54001,50.0,50.97,770.09831599
2014-02-04,45.5,143933.15142905,211,48.33850395,50.0,48.0,50.33332,2977.60873148
2014-02-05,47.49999,84119.19548069,172,48.99953741,48.0,48.21001,50.08,1716.73448206
2014-02-06,40.0,125642.56010914,328,46.72651335,48.99999,44.99999,49.0,2688.89226058
2014-02-07,37.99999,125807.31529265,405,44.58300156,44.99999,44.99998,48.0,2821.86732385
2014-02-08,40.0,92361.07684758,179,42.19123683,44.0,40.1,45.59999,2189.10569567
2014-02-09,40.0,44369.51038422,112,43.35278514,40.1,43.0,44.5,1023.45236269
2014-02-10,36.0,179915.5769036,470,39.98684317,43.0,41.0,43.5,4499.36935835
2014-02-11,40.0,141041.08651166,350,40.85235848,40.8,41.5,41.5,3452.45884815
2014-02-12,40.0,61701.91792582,282,42.61374535,40.70001,41.25002,48.99999,1447.9346375
2014-02-13,39.0,172899.8459671,409,42.67933464,42.0,39.0,51.0,4051.13733483
2014-02-14,38.49999,117079.56003488,243,39.58843915,39.00001,41.9998,42.0,2957.41793696
2014-02-15,39.85,36043.87917303,118,40.96053748,41.9998,40.0,42.0,879.96597191
2014-02-16,38.10002,20457.65113439,89,39.14445921,39.85,39.0,40.0,522.61933229
2014-02-17,38.0,80200.61550105,194,38.79942324,38.55,38.7,39.98,2067.05689953
2014-02-18,37.55,78115.76773253,138,38.27929313,38.7,39.0,39.99999,2040.67947315
2014-02-19,37.556,21836.852437,73,38.53771556,39.0,38.01,39.00001,566.63588178
2014-02-20,30.5,206959.68806743,307,36.30634968,38.5,33.99999,38.69999,5700.37169462
2014-02-21,30.50001,54485.45227014,139,34.42343828,33.00001,35.0,35.99998,1582.80099246
2014-02-22,33.0,112714.67938687,97,34.77518997,35.0,35.6,35.6,3241.23835042
2014-02-23,35.01,48669.82483371,73,35.8443451,35.9999,35.5,37.5,1357.81040753
2014-02-24,33.0,66188.22749007,155,34.28973367,35.01001,33.67719,35.5,1930.26367943
2014-02-25,30.0,102208.37669674,227,31.77783591,33.44546,32.50001,34.9,3216.34163426
2014-02-26,30.51002,104521.75028444,232,32.68228052,32.50001,34.0,34.0,3198.11679674
2014-02-27,32.0,85925.64141116,159,33.67168933,33.46,35.0,35.49,2551.86606659
2014-02-28,33.8,36089.56220552,113,34.27377504,34.50004,34.0,36.0,1052.97890764
2014-03-01,33.8,12685.41860706,20,33.94283953,34.0,34.0,34.0,373.72885655
2014-03-02,33.11,7224.58384202,22,33.60606523,33.8,33.11,34.0,214.97856987
2014-03-03,32.5,50669.88871728,72,33.53496304,33.11,34.79,34.79,1510.9570467
2014-03-04,34.3,78347.03347045,182,36.93477959,34.3,36.80001,40.0,2121.22650642
2014-03-05,37.0,30320.1228326,83,37.63752304,39.93999,38.0,39.95,805.58231208
2014-03-06,37.00003,32925.64577621,85,37.61326849,38.0,37.5,38.397,875.37316206
2014-03-07,36.0,96653.35599131,129,36.5765225,37.5,36.3,37.5,2642.49713742
2014-03-08,36.0,18474.11486265,39,36.61549892,36.5,36.01862,36.75,504.54357872
2014-03-09,36.008,37813.94659267,60,36.73480718,36.01901,37.99999,38.0,1029.3764824
2014-03-10,36.23001,39235.88148906,67,37.37941703,37.99998,37.2,37.99999,1049.66542031
2014-03-11,36.99999,67729.99802946,100,37.37314877,37.15,37.5,37.99999,1812.26362417
2014-03-12,37.00201,131345.30803645,203,38.6742205,37.35,38.0,41.2,3396.19794137
2014-03-13,38.2,51437.45316922,75,39.97426374,38.2,40.0,40.0,1286.76424166
2014-03-14,39.00006,20229.25757833,50,39.96773503,40.0,40.0,40.0,506.13970403
2014-03-15,39.75,47862.73320968,97,41.00785467,39.75,41.00001,46.0,1167.16013542
2014-03-16,41.10003,4321.45872948,26,42.0084664,43.0,42.00001,43.0,102.87113766
2014-03-17,40.5,119619.12489937,147,41.26432897,42.89989,41.0,42.8999,2898.85060272
2014-03-18,40.61,221087.00447468,383,45.30134258,41.0,47.0,51.5,4880.36318321
2014-03-19,42.32345,91117.62799787,183,44.38126052,46.9,43.0,47.0,2053.06534636
2014-03-20,41.5,43519.93028754,148,42.5486217,43.99999,41.5,44.79999,1022.82820338
2014-03-21,40.15,45425.43878854,114,41.19078592,43.98766,40.5,43.98766,1102.80582844
2014-03-22,40.00001,14221.17247547,24,40.89639562,40.5,42.1,42.18999,347.73657335
2014-03-23,40.30001,5991.28336369,38,41.08547921,42.1,40.5,42.16,145.82483834
2014-03-24,39.0,69370.34640427,112,40.08090334,40.5,40.40004,41.79886,1730.7580576
2014-03-25,40.311,7733.48804402,56,40.79673782,41.5,41.39999,41.5,189.56143207
2014-03-26,40.80005,25991.68569384,76,41.9673396,41.39999,42.0,42.3999,619.3312691
2014-03-27,30.9,152647.83443288,282,39.63264143,41.5,38.5,41.5,3851.56852846
2014-03-28,37.0,29385.94544886,68,38.33508752,40.39997,38.0,40.39999,766.55480257
2014-03-29,32.10001,41914.31467863,41,36.67907945,37.99999,35.87,37.99999,1142.73082396
2014-03-30,32.105,16215.90174428,46,32.87257342,35.87,34.99999,36.5,493.29578001
2014-03-31,32.53,6944.45323148,54,34.08371798,34.99999,34.5,35.95,203.74693968
2014-04-01,32.71001,9566.14460015,46,34.85902777,32.71001,34.1,36.49998,274.42373501
2014-04-02,28.99999,42840.01142601,115,31.40552111,34.1,30.00001,35.989,1364.0917239
2014-04-03,28.09999,22165.26540766,103,28.94864443,30.1,29.0,31.69992,765.67541739
2014-04-04,28.0,18745.38364145,73,28.76396397,30.04999,29.95,30.04999,651.69681276
2014-04-05,28.36,10184.24066369,55,29.01142601,28.45001,29.74,29.98912,351.04240167
2014-04-06,29.0,3193.67982854,23,29.34822283,29.00001,29.00011,29.97,108.82021195
2014-04-07,28.99999,8678.07509969,40,29.53708621,29.5,29.88,30.0,293.8026804
2014-04-08,29.10003,1855.39919771,10,29.81783607,29.88,29.13,30.0,62.22447508
2014-04-09,28.50005,3377.54603913,28,29.11327885,29.13,28.50005,29.88,116.01393495
2014-04-10,21.5,42050.6198801,173,24.82321129,29.59999,23.0,29.59999,1694.00402693
2014-04-11,21.59103,17989.0024923,97,26.00926511,24.37988,26.99999,27.99998,691.63824582
2014-04-12,24.0,6986.62246377,46,26.23419328,26.00001,27.44996,27.77,266.3174121
2014-04-13,23.99999,10356.37624265,36,24.97237357,26.50001,24.20002,26.54999,414.71333165
2014-04-14,23.3,14870.17285951,78,26.04412669,25.59999,26.99923,27.5001,570.96070215
